url,Бабушкинский район/УИК №527,УИК №527,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774056014&tvd=4774056121922&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774056121922,1801,1500,573,32,895,32,571,6,597,18,24,83,25,161,286
url,район Выхино-Жулебино/УИК №1285,УИК №1285,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774089009&tvd=4774089137952&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774089137952,1981,1900,641,41,1217,41,641,15,667,15,11,68,33,168,372
url,Алексеевский район/УИК №496,УИК №496,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774054017&tvd=4774054108130&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774054108130,1665,1167,531,26,610,26,530,8,548,9,10,88,37,178,226
url,Дмитровский район/УИК №323,УИК №323,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774044017&tvd=4774044107929&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774044107929,2479,2400,603,35,1762,35,603,15,623,18,10,47,22,131,395
url,район Щукино/УИК №3127,УИК №3127,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774077017&tvd=4774077117608&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774077117608,2539,2300,907,28,1365,28,904,12,920,22,37,101,38,297,425
url,район Черемушки/УИК №2393,УИК №2393,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774110008&tvd=4774110106002&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774110106002,530,380,153,5,222,5,153,2,156,2,6,14,5,55,74
url,район Северное Тушино/УИК №2996,УИК №2996,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774074017&tvd=4774074122656&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774074122656,2456,2100,749,28,1323,28,749,18,759,30,28,80,33,216,372
url,район Митино/УИК №2930,УИК №2930,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774072017&tvd=4774072142735&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774072142735,2197,1600,602,14,984,14,602,7,609,19,13,64,19,176,318
url,район Южное Медведково/УИК №820,УИК №820,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774069014&tvd=4774069110359&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774069110359,2202,1600,702,17,881,17,700,10,707,22,15,80,44,189,357
url,Тверской район/УИК №139,УИК №139,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774086003&tvd=4774086113606&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774086113606,2729,2200,885,69,1246,69,885,14,940,15,15,119,46,349,396
url,Академический район/УИК №2128,УИК №2128,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774101011&tvd=4774101108946&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774101108946,2098,2100,617,20,1463,20,617,11,626,21,23,65,29,202,286
url,Обручевский район/УИК №2307,УИК №2307,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774107016&tvd=4774107105272&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774107105272,2190,1600,720,33,847,33,720,9,744,29,25,79,26,221,364
url,район Котловка/УИК №2264,УИК №2264,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774105017&tvd=4774105103783&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774105103783,2212,1500,775,28,697,28,775,10,793,21,37,95,41,240,359
url,район Печатники/УИК №1564,УИК №1564,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774097016&tvd=4774097107501&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774097107501,2289,2000,723,17,1260,17,723,6,734,20,18,54,18,192,432
url,район Нагатино-Садовники/УИК №1847,УИК №1847,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774121008&tvd=4774121114186&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774121114186,1832,1644,580,40,1024,40,580,9,611,23,24,74,24,199,267
url,район Южное Бутово/УИК №2426,УИК №2426,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774111011&tvd=4774111131929&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774111131929,2364,2300,619,49,1632,49,616,12,653,24,16,71,21,105,416
url,Басманный район/УИК №22,УИК №22,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774080013&tvd=4774080119399&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774080119399,2120,1500,560,11,929,11,560,9,562,7,12,61,26,254,202
url,район Зябликово/УИК №1803,УИК №1803,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774119016&tvd=4774119118323&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774119118323,2424,2200,793,20,1387,20,792,6,806,25,21,105,22,148,485
url,Даниловский район/УИК №1750,УИК №1750,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774116007&tvd=4774116111457&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774116111457,2069,2000,553,8,1439,8,552,6,554,19,25,51,21,207,231
url,район Зюзино/УИК №2177,УИК №2177,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774103006&tvd=4774103119432&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774103119432,2162,1700,610,28,1062,28,610,21,617,20,25,62,16,176,318
url,район Москворечье-Сабурово/УИК №1836,УИК №1836,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774120017&tvd=4774120108414&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774120108414,2538,2200,877,8,1315,8,876,12,872,30,19,81,31,307,404
url,Алтуфьевский район/УИК №513,УИК №513,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774055014&tvd=4774055102397&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774055102397,2847,2000,753,23,1224,23,753,9,767,36,19,76,16,144,476
url,Пресненский район/УИК №86,УИК №86,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774084014&tvd=4774084119486&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774084119486,2647,2600,740,33,1827,33,740,5,768,15,14,88,52,278,321
url,район Сокол/УИК №416,УИК №416,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774050012&tvd=4774050100177&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774050100177,2107,2000,794,36,1170,36,794,8,822,18,41,77,50,359,277
url,район Свиблово/УИК №760,УИК №760,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774066008&tvd=4774066109166&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774066109166,2283,1700,686,30,984,28,686,18,696,19,28,98,29,183,339
url,район Текстильщики/УИК №1608,УИК №1608,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774099005&tvd=4774099109939&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774099109939,2440,1900,721,35,1144,35,719,17,737,15,20,87,19,193,403
url,район Черемушки/УИК №2401,УИК №2401,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774110016&tvd=4774110106010&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774110106010,2148,1600,717,29,854,29,717,14,732,18,28,113,26,219,328
url,район Марфино/УИК №644,УИК №644,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774061001&tvd=477406196850&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=477406196850,2374,2000,674,38,1288,38,674,10,702,23,12,94,20,192,361
url,район Люблино/УИК №1412,УИК №1412,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774093005&tvd=4774093129410&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774093129410,1856,1400,538,32,830,32,538,7,563,19,17,66,16,136,309
url,Новомосковский административный округ/УИК №3315,УИК №3315,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774132017&tvd=4504063111987&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4504063111987,1861,1303,579,17,707,17,579,10,586,15,12,50,10,79,420
url,район Чертаново Северное/УИК №2034,УИК №2034,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774129017&tvd=4774129113395&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774129113395,2154,1500,619,19,862,19,618,7,630,15,24,64,26,190,311
url,район Крюково/УИК №3187,УИК №3187,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774033016&tvd=4774033126513&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774033126513,1666,1600,582,11,1007,11,582,14,579,24,9,64,12,168,302
url,район Черемушки/УИК №2390,УИК №2390,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774110005&tvd=4774110105999&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774110105999,2011,1500,640,27,833,27,640,15,652,28,25,69,29,197,304
url,район Чертаново Центральное/УИК №2051,УИК №2051,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774130005&tvd=4774130108529&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774130108529,1892,1700,517,19,1164,19,516,10,525,12,14,60,14,132,293
url,район Чертаново Центральное/УИК №2062,УИК №2062,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774130016&tvd=4774130108540&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774130108540,2271,2000,581,37,1382,37,581,7,611,15,31,73,17,154,321
url,район Текстильщики/УИК №1614,УИК №1614,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774099011&tvd=4774099109945&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774099109945,2583,2100,749,52,1299,52,749,11,790,35,24,115,23,178,415
url,район Чертаново Северное/УИК №2022,УИК №2022,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774129005&tvd=4774129113383&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774129113383,2315,1700,730,29,941,29,730,14,745,25,21,71,17,205,406
url,район Отрадное/УИК №698,УИК №698,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774064011&tvd=4774064144522&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774064144522,2325,2200,685,21,1494,21,682,13,690,14,14,69,29,214,350
url,Левобережный район/УИК №3648,УИК №3648,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774047016&tvd=4774047102677&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774047102677,4,10,4,0,6,0,4,0,4,0,0,0,0,0,4
url,Войковский район/УИК №256,УИК №256,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774041018&tvd=4774041104217&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774041104217,2243,2000,764,44,1192,44,764,8,800,12,25,108,33,273,349
url,Новомосковский административный округ/УИК №3314,УИК №3314,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774132016&tvd=4504063111986&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4504063111986,1722,1200,571,25,604,25,571,11,585,7,3,40,6,90,439
url,район Покровское-Стрешнево/УИК №2977,УИК №2977,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774073014&tvd=4774073108760&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774073108760,2252,1600,628,34,942,34,626,7,653,25,23,69,22,169,345
url,район Коньково/УИК №2217,УИК №2217,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774104014&tvd=4774104119889&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774104119889,2388,2250,798,33,1419,33,797,11,819,19,30,90,21,256,403
url,район Бирюлево Западное/УИК №1713,УИК №1713,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774114018&tvd=4774114107195&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774114107195,2539,2300,593,22,1685,22,593,10,605,24,11,46,9,119,396
url,район Крюково/УИК №3177,УИК №3177,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774033006&tvd=4774033126503&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774033126503,1276,1200,395,17,788,17,394,3,408,14,17,35,6,92,244
url,Бескудниковский район /УИК №234,УИК №234,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774039017&tvd=4774039102568&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774039102568,2449,2300,635,40,1625,40,634,11,663,27,14,70,19,156,377
url,район Братеево/УИК №1731,УИК №1731,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774115014&tvd=4774115108544&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774115108544,1585,1300,459,14,827,14,459,2,471,16,9,42,14,130,260
url,район Замоскворечье/УИК №3610,УИК №3610,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774081012&tvd=4774081105084&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774081105084,71,100,42,29,29,29,42,3,68,3,5,7,1,10,42
url,район Сокол/УИК №414,УИК №414,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774050010&tvd=4774050100175&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774050100175,2140,2000,803,48,1149,48,802,9,841,14,29,111,37,316,334
url,Хорошевский район/УИК №478,УИК №478,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774053018&tvd=4774053104477&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774053104477,1597,1200,554,48,598,48,551,9,590,8,24,63,14,207,274
url,Хорошевский район/УИК №479,УИК №479,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774053019&tvd=4774053104478&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774053104478,392,300,148,1,151,1,148,0,149,2,2,6,3,70,66
url,район Нагатино-Садовники/УИК №1856,УИК №1856,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774121017&tvd=4774121114195&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774121114195,1949,1750,647,29,1074,29,645,3,671,23,20,99,25,185,319
url,район Западное Дегунино/УИК №345,УИК №345,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774045017&tvd=4774045106233&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774045106233,2659,1900,646,70,1184,70,646,16,700,20,13,77,15,125,450
url,район Печатники/УИК №1561,УИК №1561,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774097013&tvd=4774097107498&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774097107498,2576,2000,767,69,1164,69,766,11,824,23,29,85,22,199,466
url,район Покровское-Стрешнево/УИК №2974,УИК №2974,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774073011&tvd=4774073108757&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774073108757,2728,2000,800,46,1154,46,800,7,839,27,17,113,47,259,376
url,район Северный/УИК №802,УИК №802,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774068005&tvd=477406891504&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=477406891504,2134,1665,872,55,738,55,871,26,900,36,37,89,15,184,539
url,Гагаринский район/УИК №3739,УИК №3739,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774102025&tvd=4774102110637&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774102110637,43,50,43,0,7,0,43,0,43,1,1,3,0,10,28
url,район Москворечье-Сабурово/УИК №1830,УИК №1830,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774120011&tvd=4774120108408&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774120108408,1956,1700,574,13,1113,13,572,9,576,17,21,54,15,120,349
url,район Кузьминки/УИК №1352,УИК №1352,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774091008&tvd=4774091119842&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774091119842,1808,1250,459,55,736,55,459,6,508,7,24,47,16,100,314
url,район Бирюлево Восточное/УИК №1665,УИК №1665,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774113011&tvd=4774113128424&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774113128424,2018,1800,537,25,1238,25,537,6,556,13,16,66,19,122,320
url,район Северное Бутово/УИК №2324,УИК №2324,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774108010&tvd=4774108106440&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774108106440,2099,1800,597,19,1184,19,597,8,608,20,12,58,13,196,309
url,Нагорный район/УИК №1908,УИК №1908,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774123013&tvd=4774123105304&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774123105304,2580,2550,798,12,1740,12,798,7,803,14,14,66,27,271,411
url,район Котловка/УИК №2265,УИК №2265,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774105018&tvd=4774105103784&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774105103784,460,350,158,3,189,3,158,2,159,2,7,22,1,64,63
url,район Выхино-Жулебино/УИК №1293,УИК №1293,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774089017&tvd=4774089137960&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774089137960,2636,2600,719,32,1849,32,718,8,742,16,13,72,25,189,427
url,район Марфино/УИК №652,УИК №652,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774061009&tvd=477406196858&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=477406196858,318,250,91,7,152,7,91,1,97,2,4,14,7,15,55
url,Обручевский район/УИК №2308,УИК №2308,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774107017&tvd=4774107105273&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774107105273,2145,1600,689,32,879,32,689,5,716,20,22,73,34,249,318
url,район Северное Медведково/УИК №769,УИК №769,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774067003&tvd=4774067121061&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774067121061,2911,2000,1056,28,916,28,1056,21,1063,35,24,107,34,216,647
url,район Северное Бутово/УИК №2328,УИК №2328,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774108014&tvd=4774108106444&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774108106444,2132,1900,598,10,1292,10,598,5,603,11,11,45,10,167,359
url,Красносельский район/УИК №49,УИК №49,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774082001&tvd=4774082101433&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774082101433,2125,1850,680,31,1139,31,680,7,704,11,13,66,39,305,270
url,район Филевский парк/УИК №2869,УИК №2869,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774030018&tvd=4774030107125&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774030107125,1058,1000,319,11,670,11,319,6,324,10,14,28,13,113,146
url,Новомосковский административный округ/УИК №3309,УИК №3309,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774132011&tvd=4504063111981&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4504063111981,1230,900,472,7,421,7,470,8,469,12,15,52,5,63,322
url,район Западное Дегунино/УИК №342,УИК №342,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774045014&tvd=4774045106230&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774045106230,2520,1800,594,18,1188,18,594,10,602,14,12,76,14,151,335
url,Донской район/УИК №1786,УИК №1786,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774117016&tvd=4774117100830&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774117100830,2393,2200,626,33,1541,33,626,5,654,21,45,69,21,173,325
url,Новомосковский административный округ/УИК №3312,УИК №3312,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774132014&tvd=4504063111984&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4504063111984,1986,1400,657,11,732,11,657,24,644,17,19,54,8,90,456
url,Бескудниковский район /УИК №232,УИК №232,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774039015&tvd=4774039102566&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774039102566,2298,2200,616,45,1539,45,613,7,651,21,13,70,19,159,369
url,район Чертаново Северное/УИК №2033,УИК №2033,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774129016&tvd=4774129113394&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774129113394,2120,1500,705,26,769,26,705,4,727,19,28,73,26,241,340
url,район Черемушки/УИК №2399,УИК №2399,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774110014&tvd=4774110106008&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774110106008,1894,1400,598,20,782,20,598,11,607,19,18,67,28,201,274
url,Тимирязевский район/УИК №431,УИК №431,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774051013&tvd=4774051112039&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774051112039,2279,2050,573,30,1447,30,572,9,593,16,11,71,15,168,312
url,Нижегородский район/УИК №1536,УИК №1536,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774096001&tvd=477409696846&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=477409696846,1004,800,265,54,481,54,265,1,318,8,6,22,13,56,213
url,район Некрасовка/УИК №1534,УИК №1534,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774095006&tvd=477409590750&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=477409590750,1365,1100,401,48,651,48,401,6,443,24,5,31,10,59,314
url,район Метрогородок /УИК №3678,УИК №3678,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774008015&tvd=4774008102151&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774008102151,89,89,89,0,0,0,89,0,89,3,1,2,2,3,78
url,район Соколиная гора/УИК №3686,УИК №3686,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774015029&tvd=4774015113305&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774015113305,39,100,39,0,61,0,39,1,38,1,1,3,0,11,22
url,район Ново-Переделкино/УИК №2684,УИК №2684,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774024018&tvd=4774024111685&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774024111685,2087,1700,554,23,1123,23,553,13,563,15,7,48,5,107,381
url,район Крылатское/УИК №2585,УИК №2585,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774019018&tvd=4774019107682&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774019107682,2754,2500,834,25,1641,25,834,13,846,18,39,109,23,288,369
url,район Вешняки /УИК №901,УИК №901,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774002020&tvd=4774002119368&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774002119368,172,150,50,2,98,2,50,1,51,1,1,2,2,9,36
url,район Тропарево-Никулино/УИК №2848,УИК №2848,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774029030&tvd=4774029115896&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774029115896,2160,1800,692,11,1097,11,691,9,693,20,14,88,33,241,297
url,район Измайлово /УИК №1046,УИК №1046,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774006021&tvd=4774006116204&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774006116204,1020,1000,361,8,631,8,361,6,363,10,21,52,20,103,157
url,район Дорогомилово/УИК №2556,УИК №2556,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774018009&tvd=4774018107153&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774018107153,1805,1435,575,18,842,18,575,9,584,9,17,73,27,207,251
url,район Кунцево/УИК №2592,УИК №2592,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774020002&tvd=9779020119233&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=9779020119233,1250,1200,316,6,878,6,316,5,317,12,12,40,8,122,123
url,район Силино/УИК №3266,УИК №3266,http://www.moscow_city.vybory.izbirkom.ru/region/moscow_city?action=show&root=774032009&tvd=4774032119416&vrn=27720001368289&prver=0&pronetvd=null&region=77&sub_region=77&type=234&vibid=4774032119416,1200,1200,419,31,750,31,417,6,442,15,18,58,8,116,227
